OperationID,Name,ProcessTime
294,Milling _ INTERFACE (ADJUSTABLE)_[4022-631-54801],0
295,BW - Benchwork _ INTERFACE (ADJUSTABLE)_[4022-631-54801],0
296,Packaging _ INTERFACE (ADJUSTABLE)_[4022-631-54801],0
297,Material prep _ Hinge block back lm2_[4022-631-75141],0
298,Milling _ Hinge block back lm2_[4022-631-75141],0
299,BW - Benchwork _ Hinge block back lm2_[4022-631-75141],0
300,Packaging _ Hinge block back lm2_[4022-631-75141],0
301,Material prep _ Hinge block LR_[4022-631-80291],0
302,Milling _ Hinge block LR_[4022-631-80291],0
303,BW - Benchwork _ Hinge block LR_[4022-631-80291],0
304,Packaging _ Hinge block LR_[4022-631-80291],0
305,Material prep _ Hinge Block LR2 (fixed)_[4022-631-80301],0
306,Milling _ Hinge Block LR2 (fixed)_[4022-631-80301],0
307,BW - Benchwork _ Hinge Block LR2 (fixed)_[4022-631-80301],0
308,Packaging _ Hinge Block LR2 (fixed)_[4022-631-80301],0
309,Material prep _ Hinge block (fixed) rm2_[4022-631-80961],0
310,Milling _ Hinge block (fixed) rm2_[4022-631-80961],0
311,BW - Benchwork _ Hinge block (fixed) rm2_[4022-631-80961],0
312,Packaging _ Hinge block (fixed) rm2_[4022-631-80961],0
313,Material prep _ Hinge Block LM2_[4022-631-89301],0
314,Milling _ Hinge Block LM2_[4022-631-89301],0
315,BW - Benchwork _ Hinge Block LM2_[4022-631-89301],0
316,Packaging _ Hinge Block LM2_[4022-631-89301],0
317,Material prep _ HINGE BLOCK (FIXED) LM2_[4022-631-89311],0
318,Milling _ HINGE BLOCK (FIXED) LM2_[4022-631-89311],0
319,BW - Benchwork _ HINGE BLOCK (FIXED) LM2_[4022-631-89311],0
320,Packaging _ HINGE BLOCK (FIXED) LM2_[4022-631-89311],0
321,Material prep _ Hinge Block Back LM2_[4022-631-97451],0
322,Milling _ Hinge Block Back LM2_[4022-631-97451],0
323,BW - Benchwork _ Hinge Block Back LM2_[4022-631-97451],0
324,Packaging _ Hinge Block Back LM2_[4022-631-97451],0
325,Material prep _ LCW ABS PRES SENS CONN BLOCK_[4022-631-99701],0
326,Milling _ LCW ABS PRES SENS CONN BLOCK_[4022-631-99701],0
327,BW - Benchwork _ LCW ABS PRES SENS CONN BLOCK_[4022-631-99701],0
328,Packaging _ LCW ABS PRES SENS CONN BLOCK_[4022-631-99701],0
329,Material prep _ CA MOUNTING BLOCK_[4022-635-17942],0
330,Milling _ CA MOUNTING BLOCK_[4022-635-17942],0
331,BW - Benchwork _ CA MOUNTING BLOCK_[4022-635-17942],0
332,Packaging _ CA MOUNTING BLOCK_[4022-635-17942],0
333,Material prep _ IH serv mech hinge bracket low_[4022-635-68104],0
334,Milling _ IH serv mech hinge bracket low_[4022-635-68104],0
335,BW - Benchwork _ IH serv mech hinge bracket low_[4022-635-68104],0
336,Packaging _ IH serv mech hinge bracket low_[4022-635-68104],0
337,Material prep _ LOCKING PLATE_[4022-635-87282],0
338,Milling _ LOCKING PLATE_[4022-635-87282],0
339,BW - Benchwork _ LOCKING PLATE_[4022-635-87282],0
340,Nickel platin_ LOCKING PLATE_[4022-635-87282],0
341,Cleanin_ LOCKING PLATE_[4022-635-87282],0
342,Packaging _ LOCKING PLATE_[4022-635-87282],0
343,Material prep _ HANDLE_[4022-635-87291],0
344,Milling _ HANDLE_[4022-635-87291],0
345,BW - Benchwork _ HANDLE_[4022-635-87291],0
346,Packaging _ HANDLE_[4022-635-87291],0
347,Material prep _ Hinge block fixed 7c-e rr_[4022-635-99171],0
348,Milling _ Hinge block fixed 7c-e rr_[4022-635-99171],0
349,BW - Benchwork _ Hinge block fixed 7c-e rr_[4022-635-99171],0
350,Packaging _ Hinge block fixed 7c-e rr_[4022-635-99171],0
351,Material prep _ HINGE BLOCK LF_[4022-637-11821],0
352,Milling _ HINGE BLOCK LF_[4022-637-11821],0
353,BW - Benchwork _ HINGE BLOCK LF_[4022-637-11821],0
354,Packaging _ HINGE BLOCK LF_[4022-637-11821],0
355,Material prep _ HINGE BLOCK FIXED RF_[4022-637-24142],0
356,Milling _ HINGE BLOCK FIXED RF_[4022-637-24142],0
357,BW - Benchwork _ HINGE BLOCK FIXED RF_[4022-637-24142],0
358,Packaging _ HINGE BLOCK FIXED RF_[4022-637-24142],0
359,Material prep _ HINGE BLOCK RF_[4022-637-24191],0
360,Milling _ HINGE BLOCK RF_[4022-637-24191],0
361,BW - Benchwork _ HINGE BLOCK RF_[4022-637-24191],0
362,Packaging _ HINGE BLOCK RF_[4022-637-24191],0
363,Material prep _ Hinge Block rm_[4022-637-29291],0
364,Milling _ Hinge Block rm_[4022-637-29291],0
365,BW - Benchwork _ Hinge Block rm_[4022-637-29291],0
366,Packaging _ Hinge Block rm_[4022-637-29291],0
367,Material prep _ Hinge Block Fixed RM_[4022-637-29301],0
368,Milling _ Hinge Block Fixed RM_[4022-637-29301],0
369,BW - Benchwork _ Hinge Block Fixed RM_[4022-637-29301],0
370,Packaging _ Hinge Block Fixed RM_[4022-637-29301],0
371,Material prep _ Hinge Block LM_[4022-637-29381],0
372,Milling _ Hinge Block LM_[4022-637-29381],0
373,BW - Benchwork _ Hinge Block LM_[4022-637-29381],0
374,Packaging _ Hinge Block LM_[4022-637-29381],0
375,Material prep _ Hinge block fixed LM_[4022-637-29391],0
376,Milling _ Hinge block fixed LM_[4022-637-29391],0
