ResourceID,Day,ShiftNo,JobID,SchStart,SchCompletion
__export__.mrp_workcenter_67_d1ac8ce6,2025-10-20,1,12,9,17.0
__export__.mrp_workcenter_67_d1ac8ce6,2025-10-20,2,12,17,25.0
__export__.mrp_workcenter_67_d1ac8ce6,2025-10-21,1,12,33,41.0
__export__.mrp_workcenter_67_d1ac8ce6,2025-10-21,2,12,41,49.0
__export__.mrp_workcenter_67_d1ac8ce6,2025-10-22,1,12,57,65.0
