OperationID,Name,ProcessTime,Predecessor
57,"Pre-cutted, picking only_[00385-00-113A]  Tensioner plate",0.016666666666666666,{}
58,Milling (FR4-02)_[00385-00-113A]  Tensioner plate,0.25,"Pre-cutted, picking only_[00385-00-113A]  Tensioner plate"
59,BW - Benchwork (BKW_01)_[00385-00-113A]  Tensioner plate,0.05,Milling (FR4-02)_[00385-00-113A]  Tensioner plate
60,Packaging (VERP_P)_[00385-00-113A]  Tensioner plate,0.016666666666666666,BW - Benchwork (BKW_01)_[00385-00-113A]  Tensioner plate
61,Material prep (ZGN_01)_[00385-00-274-D]  Filling block,0.016666666666666666,{}
62,Milling (FR4-01)_[00385-00-274-D]  Filling block,0.13333333333333333,Material prep (ZGN_01)_[00385-00-274-D]  Filling block
63,Milling (FR3_01)_[00385-00-274-D]  Filling block,0.05,Milling (FR4-01)_[00385-00-274-D]  Filling block
64,BW - Benchwork (BKW_01)_[00385-00-274-D]  Filling block,0.016666666666666666,Milling (FR3_01)_[00385-00-274-D]  Filling block
65,Packaging (VERP_P)_[00385-00-274-D]  Filling block,0.016666666666666666,BW - Benchwork (BKW_01)_[00385-00-274-D]  Filling block
66,Material prep (ZGN_01)_[00385-00-320-A]  Plint adjust strip,0.016666666666666666,{}
67,Milling (FR4-01)_[00385-00-320-A]  Plint adjust strip,0.1,Material prep (ZGN_01)_[00385-00-320-A]  Plint adjust strip
68,BW - Benchwork (BKW_01)_[00385-00-320-A]  Plint adjust strip,0.016666666666666666,Milling (FR4-01)_[00385-00-320-A]  Plint adjust strip
69,Passivating_[00385-00-320-A]  Plint adjust strip,37.5,BW - Benchwork (BKW_01)_[00385-00-320-A]  Plint adjust strip
70,Packaging (VERP_P)_[00385-00-320-A]  Plint adjust strip,0.016666666666666666,Passivating_[00385-00-320-A]  Plint adjust strip
71,Material prep (ZGN_01)_[00385-00-321-A]  Plint fixing strip left,0.016666666666666666,{}
72,Milling (FR4-01)_[00385-00-321-A]  Plint fixing strip left,0.13333333333333333,Material prep (ZGN_01)_[00385-00-321-A]  Plint fixing strip left
73,Milling (FR3_01)_[00385-00-321-A]  Plint fixing strip left,0.06666666666666667,Milling (FR4-01)_[00385-00-321-A]  Plint fixing strip left
74,BW - Benchwork (BKW_01)_[00385-00-321-A]  Plint fixing strip left,0.03333333333333333,Milling (FR3_01)_[00385-00-321-A]  Plint fixing strip left
75,Passivating_[00385-00-321-A]  Plint fixing strip left,37.5,BW - Benchwork (BKW_01)_[00385-00-321-A]  Plint fixing strip left
76,Packaging (VERP_P)_[00385-00-321-A]  Plint fixing strip left,0.016666666666666666,Passivating_[00385-00-321-A]  Plint fixing strip left
77,Material prep (ZGN_01)_[00385-00-329-A]  End plate finger safety hinge,0.016666666666666666,{}
78,Milling (FR3_01)_[00385-00-329-A]  End plate finger safety hinge,0.05,Material prep (ZGN_01)_[00385-00-329-A]  End plate finger safety hinge
79,BW - Benchwork (BKW_01)_[00385-00-329-A]  End plate finger safety hinge,0.016666666666666666,Milling (FR3_01)_[00385-00-329-A]  End plate finger safety hinge
80,Passivating_[00385-00-329-A]  End plate finger safety hinge,37.5,BW - Benchwork (BKW_01)_[00385-00-329-A]  End plate finger safety hinge
81,Packaging (VERP_P)_[00385-00-329-A]  End plate finger safety hinge,0.016666666666666666,Passivating_[00385-00-329-A]  End plate finger safety hinge
82,Automatic Sawing (ZGN_01)_[00385-00-346-A]  Plint fixing strip right,0.016666666666666666,{}
83,Milling (FR4-01)_[00385-00-346-A]  Plint fixing strip right,0.13333333333333333,Automatic Sawing (ZGN_01)_[00385-00-346-A]  Plint fixing strip right
84,Milling (FR3_01)_[00385-00-346-A]  Plint fixing strip right,0.06666666666666667,Milling (FR4-01)_[00385-00-346-A]  Plint fixing strip right
85,BW - Benchwork (BKW_01)_[00385-00-346-A]  Plint fixing strip right,0.03333333333333333,Milling (FR3_01)_[00385-00-346-A]  Plint fixing strip right
86,Passivating_[00385-00-346-A]  Plint fixing strip right,37.5,BW - Benchwork (BKW_01)_[00385-00-346-A]  Plint fixing strip right
87,Packaging (VERP_P)_[00385-00-346-A]  Plint fixing strip right,0.016666666666666666,Passivating_[00385-00-346-A]  Plint fixing strip right
88,Picking (UITG_M)_[00429-00-166 C]  C//[Q] cradle block,0.0,{}
89,Milling (FR3_01)_[00429-00-166 C]  C//[Q] cradle block,0.6666666666666666,Picking (UITG_M)_[00429-00-166 C]  C//[Q] cradle block
90,Packaging (VERP_P)_[00429-00-166 C]  C//[Q] cradle block,0.016666666666666666,Milling (FR3_01)_[00429-00-166 C]  C//[Q] cradle block
91,Material prep (ZGN_01)_[00429-00-249-A]  Plint adjust strip,0.016666666666666666,{}
92,Milling (FR4-01)_[00429-00-249-A]  Plint adjust strip,0.1,Material prep (ZGN_01)_[00429-00-249-A]  Plint adjust strip
93,BW - Benchwork (BKW_01)_[00429-00-249-A]  Plint adjust strip,0.016666666666666666,Milling (FR4-01)_[00429-00-249-A]  Plint adjust strip
94,Passivating_[00429-00-249-A]  Plint adjust strip,37.5,BW - Benchwork (BKW_01)_[00429-00-249-A]  Plint adjust strip
95,Packaging (VERP_P)_[00429-00-249-A]  Plint adjust strip,0.016666666666666666,Passivating_[00429-00-249-A]  Plint adjust strip
96,Material prep (ZGN_01)_[00429-00-662-B]  Arret lever,0.016666666666666666,{}
97,Milling (FR4-02)_[00429-00-662-B]  Arret lever,0.23333333333333334,Material prep (ZGN_01)_[00429-00-662-B]  Arret lever
98,BW - Benchwork (BKW_01)_[00429-00-662-B]  Arret lever,0.03333333333333333,Milling (FR4-02)_[00429-00-662-B]  Arret lever
99,Packaging (VERP_P)_[00429-00-662-B]  Arret lever,0.016666666666666666,BW - Benchwork (BKW_01)_[00429-00-662-B]  Arret lever
100,Material prep (ZGN_01)_[00522-01564-A]  XD F&T plate plug,0.016666666666666666,{}
101,Milling (FR3_01)_[00522-01564-A]  XD F&T plate plug,0.1,Material prep (ZGN_01)_[00522-01564-A]  XD F&T plate plug
102,Milling (FR3_01)_[00522-01564-A]  XD F&T plate plug_2,0.03333333333333333,Milling (FR3_01)_[00522-01564-A]  XD F&T plate plug
103,BW - Benchwork (BKW_01)_[00522-01564-A]  XD F&T plate plug,0.03333333333333333,Milling (FR3_01)_[00522-01564-A]  XD F&T plate plug_2
104,Cleaning_[00522-01564-A]  XD F&T plate plug,37.5,BW - Benchwork (BKW_01)_[00522-01564-A]  XD F&T plate plug
105,Packaging (VERP_P)_[00522-01564-A]  XD F&T plate plug,0.016666666666666666,Cleaning_[00522-01564-A]  XD F&T plate plug
106,Material prep (ZGN_01)_[00522-01696-A]  bma plug 2,0.016666666666666666,{}
107,Milling (FR4-01)_[00522-01696-A]  bma plug 2,0.25,Material prep (ZGN_01)_[00522-01696-A]  bma plug 2
108,Milling (FR3_01)_[00522-01696-A]  bma plug 2,0.08333333333333333,Milling (FR4-01)_[00522-01696-A]  bma plug 2
109,BW - Benchwork (BKW_01)_[00522-01696-A]  bma plug 2,0.05,Milling (FR3_01)_[00522-01696-A]  bma plug 2
110,Cleaning_[00522-01696-A]  bma plug 2,37.5,BW - Benchwork (BKW_01)_[00522-01696-A]  bma plug 2
111,Packaging (VERP_P)_[00522-01696-A]  bma plug 2,0.016666666666666666,Cleaning_[00522-01696-A]  bma plug 2
112,Material prep (ZGN_01)_[00522-01698-A]  F&T Y-D plug 1,0.016666666666666666,{}
113,Milling (FR4-01)_[00522-01698-A]  F&T Y-D plug 1,0.1,Material prep (ZGN_01)_[00522-01698-A]  F&T Y-D plug 1
114,Milling (FR3_01)_[00522-01698-A]  F&T Y-D plug 1,0.03333333333333333,Milling (FR4-01)_[00522-01698-A]  F&T Y-D plug 1
115,BW - Benchwork (BKW_01)_[00522-01698-A]  F&T Y-D plug 1,0.05,Milling (FR3_01)_[00522-01698-A]  F&T Y-D plug 1
116,Cleaning_[00522-01698-A]  F&T Y-D plug 1,37.5,BW - Benchwork (BKW_01)_[00522-01698-A]  F&T Y-D plug 1
117,Packaging (VERP_P)_[00522-01698-A]  F&T Y-D plug 1,0.016666666666666666,Cleaning_[00522-01698-A]  F&T Y-D plug 1
118,Material prep (ZGN_01)_[00522-01717-A]  RCW plug 1,0.016666666666666666,{}
119,Milling (FR3_01)_[00522-01717-A]  RCW plug 1,0.11666666666666667,Material prep (ZGN_01)_[00522-01717-A]  RCW plug 1
120,Milling (FR3_01)_[00522-01717-A]  RCW plug 1_2,0.03333333333333333,Milling (FR3_01)_[00522-01717-A]  RCW plug 1
121,BW - Benchwork (BKW_01)_[00522-01717-A]  RCW plug 1,0.05,Milling (FR3_01)_[00522-01717-A]  RCW plug 1_2
122,Cleaning_[00522-01717-A]  RCW plug 1,37.5,BW - Benchwork (BKW_01)_[00522-01717-A]  RCW plug 1
123,Packaging (VERP_P)_[00522-01717-A]  RCW plug 1,0.016666666666666666,Cleaning_[00522-01717-A]  RCW plug 1
124,Material prep (ZGN_01)_[00522-01718-A]  RCW plug 2,0.016666666666666666,{}
125,Milling (FR3_01)_[00522-01718-A]  RCW plug 2,0.11666666666666667,Material prep (ZGN_01)_[00522-01718-A]  RCW plug 2
126,Milling (FR3_01)_[00522-01718-A]  RCW plug 2_2,0.03333333333333333,Milling (FR3_01)_[00522-01718-A]  RCW plug 2
127,BW - Benchwork (BKW_01)_[00522-01718-A]  RCW plug 2,0.05,Milling (FR3_01)_[00522-01718-A]  RCW plug 2_2
128,Cleaning_[00522-01718-A]  RCW plug 2,37.5,BW - Benchwork (BKW_01)_[00522-01718-A]  RCW plug 2
129,Packaging (VERP_P)_[00522-01718-A]  RCW plug 2,0.016666666666666666,Cleaning_[00522-01718-A]  RCW plug 2
