ResourceID,ResourceName,Shift,JobID,Starttime,Day
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1,663,0.0,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1,1538,0.0,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1,1537,5.016666666666647,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1537,0,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1554,5.016666666666647,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1553,5.033333333333314,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1648,5.04999999999998,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1672,5.066666666666647,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1671,5.0833333333333135,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1670,5.09999999999998,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1835,5.116666666666647,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1834,5.133333333333313,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1833,5.14999999999998,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1832,5.1666666666666465,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1831,5.183333333333313,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1830,5.19999999999998,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1829,5.216666666666646,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1828,5.233333333333313,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1827,5.24999999999998,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1826,5.266666666666646,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1851,5.283333333333313,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1850,5.316666666666646,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1892,5.349999999999979,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1891,5.366666666666646,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1955,5.383333333333312,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1954,5.399999999999979,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1953,5.416666666666646,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1997,5.433333333333312,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,1996,5.449999999999979,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2072,5.4666666666666455,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2073,5.599999999999978,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2115,5.733333333333311,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2114,5.866666666666644,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2113,5.999999999999977,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2112,6.13333333333331,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2111,6.266666666666643,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2110,6.3999999999999755,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2109,6.533333333333308,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2108,6.666666666666641,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2107,6.799999999999974,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",2,2106,6.933333333333307,1
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1,2106,0,2
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1,2105,0.1333333333333328,2
16,"MP3 - Material preparation - pre-cutted, only picking (UITG_M)",1,2104,0.2666666666666656,2
28,OUT - Outsourced activity_CAM,1,1562,0,1
28,OUT - Outsourced activity_CAM,1,1561,0,1
28,OUT - Outsourced activity_CAM,1,1560,0,1
28,OUT - Outsourced activity_CAM,1,1559,0,1
28,OUT - Outsourced activity_CAM,1,1580,0,1
28,OUT - Outsourced activity_CAM,1,1579,0,1
28,OUT - Outsourced activity_CAM,2,1562,0,1
28,OUT - Outsourced activity_CAM,2,1561,0,1
28,OUT - Outsourced activity_CAM,2,1560,0,1
28,OUT - Outsourced activity_CAM,2,1559,0,1
28,OUT - Outsourced activity_CAM,3,1562,0,1
28,OUT - Outsourced activity_CAM,3,1561,0,1
28,OUT - Outsourced activity_CAM,3,1560,0,1
28,OUT - Outsourced activity_CAM,3,1559,0,1
