PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[4022.632.63021],1430,2026-09-08 08:00:00,2026-09-08 15:50:00,M5-01_(FR5_01),464.0,7034.0,1430,[4022.632.63021] WTP LOCKING NUT,2026-08-10 14:00:00,TBRM /MO/01828-002
[4022.632.63021],1430,2026-09-08 23:40:00,2026-09-09 07:30:00,M5-01_(FR5_01),464.0,7034.0,1430,[4022.632.63021] WTP LOCKING NUT,2026-08-10 02:00:00,TBRM /MO/02374
[4022.695.89661],26,2026-09-09 08:00:00,2026-09-10 11:30:00,M5-01_(FR5_01),1650.0,19106.0,26,[4022.695.89661] MBI WS MK2 AORTA BRACE IF,2026-08-19 02:00:00,TBRM /MO/02303
[4022.695.89661],26,2026-09-10 12:00:00,2026-09-11 15:30:00,M5-01_(FR5_01),1650.0,19106.0,26,[4022.695.89661] MBI WS MK2 AORTA BRACE IF,2026-08-19 02:00:00,TBRM /MO/02303
[4022-674-35671],46,2026-09-11 15:40:00,2026-09-14 04:40:00,M5-01_(FR5_01),780.0,14992.0,46,[4022-674-35671] MBI WS LTT SSXY MAN PLUG,2026-09-23 02:00:00,TBRM /MO/02297
[4512-127-05186B],967,2026-09-14 08:00:00,2026-09-17 18:10:00,M5-01_(FR5_01),4925.0,15017.0,967,[4512-127-05186B] Anschlag,2026-10-12 02:00:00,TBRM /MO/02233
[4512-127-05186B],1000,2026-09-17 18:20:00,2026-09-23 07:10:00,M5-01_(FR5_01),5090.0,15017.0,1000,[4512-127-05186B] Anschlag,2026-10-26 01:00:00,TBRM /MO/02371
[4022.632.63021],1600,2026-09-29 08:00:00,2026-09-29 16:20:00,M5-01_(FR5_01),498.0,7034.0,1600,[4022.632.63021] WTP LOCKING NUT,2026-10-05 02:00:00,TBRM /MO/02354
[1508130 B],174,2026-09-29 16:30:00,2026-10-07 04:30:00,M5-01_(FR5_01),7920.0,16893.0,174,[1508130 B] [Q] excenter housing z,2027-02-08 12:00:00,TBRM /MO/02329
[4022.632.63021],1600,2026-10-26 08:00:00,2026-10-26 16:20:00,M5-01_(FR5_01),498.0,7034.0,1600,[4022.632.63021] WTP LOCKING NUT,2026-11-10 01:00:00,TBRM /MO/02356
