PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[7001-2580-0007],20,2026-09-15 08:00:00,2026-09-15 08:10:00,MP3_(UITG_M),4.0,17701.0,20,[7001-2580-0007] ST Interface plate / FM / FM210-M00008 Rev. D,2026-08-10 02:00:00,TBRM /MO/01872-002
[4022.622.19821],5,2026-09-15 08:20:00,2026-09-15 08:30:00,MP3_(UITG_M),5.0,19415.0,5,[4022.622.19821] RH NXE RBI BAFFLE INSERT,2026-09-07 02:00:00,TBRM /MO/02359
[4022.684.28962],1,2026-09-15 08:40:00,2026-09-15 08:50:00,MP3_(UITG_M),1.0,18348.0,1,[4022.684.28962] RS C+H DYN ATTACH PLT RH SIDE / CLS,2026-10-14 02:00:00,TBRM /MO/02376
[7005-2580-0014],5,2026-09-15 08:40:00,2026-09-15 08:50:00,MP3_(UITG_M),5.0,17992.0,5,[7005-2580-0014] Backplate V01-00 / NFI / 27244701,2026-10-05 02:00:00,TBRM /MO/02367
[7005-2580-0015],5,2026-09-15 08:50:00,2026-09-15 09:00:00,MP3_(UITG_M),5.0,17993.0,5,[7005-2580-0015] Baseplate V01-00 / NFI / 27244702,2026-10-05 02:00:00,TBRM /MO/02368
[7005-2580-0010],4,2026-09-15 09:00:00,2026-09-15 09:10:00,MP3_(UITG_M),1.0,16360.0,4,[7005-2580-0010] Cylinder bracket V01-00 / NFI / 27244703,2026-10-05 02:00:00,TBRM /MO/02370
[4022-656-74553],50,2026-09-15 09:10:00,2026-09-15 10:00:00,MP3_(UITG_M),50.0,14977.0,50,[4022-656-74553] Assy support guide FW 1980,2026-10-01 02:00:00,TBRM /MO/02436
[4022.645.53391],1,2026-09-15 10:10:00,2026-09-15 10:20:00,MP3_(UITG_M),1.0,19386.0,1,[4022.645.53391] NXE RBI ILLUM TRANSPORT COVER,2026-11-20 01:00:00,TBRM /MO/02444
