PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[4022-666-3837-1],200,2026-09-14 19:20:00,2026-09-15 21:30:00,M3-01_(FR3_01),1090.0,14985.0,200,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[4022-666-3837-1],200,2026-09-15 21:40:00,2026-09-16 17:10:00,M3-01_(FR3_01),690.0,14985.0,200,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[BD50-5075-011-E],52,2026-09-16 17:20:00,2026-09-16 22:20:00,M3-01_(FR3_01),298.0,15028.0,52,[BD50-5075-011-E] bracket,2026-11-12 01:00:00,TBRM /MO/01840
[BD50-5075-011-E],44,2026-09-16 22:30:00,2026-09-17 11:00:00,M3-01_(FR3_01),266.0,15028.0,44,[BD50-5075-011-E] bracket,2026-11-24 01:00:00,TBRM /MO/02375
[4022-671-49061],108,2026-09-17 12:00:00,2026-09-17 22:30:00,M3-01_(FR3_01),630.0,14988.0,108,[4022-671-49061] Bpam front 1,2026-09-11 02:00:00,TBRM /MO/01830
[7007-2500-0010],1,2026-09-18 08:00:00,2026-09-18 10:30:00,M3-01_(FR3_01),150.0,19199.0,1,[7007-2500-0010] 263 - EL5 Bottom Side Panel Right (Dark) No Coating / IAH / 2026.SPX.0263.20.20,2026-07-10 12:57:03,TBRM /MO/01797
[4022-671-49061],54,2026-09-18 10:40:00,2026-09-18 21:10:00,M3-01_(FR3_01),630.0,14988.0,54,[4022-671-49061] Bpam front 1,2026-09-17 02:00:00,TBRM /MO/02232
[4022-671-49061],54,2026-09-18 21:20:00,2026-09-21 11:20:00,M3-01_(FR3_01),360.0,14988.0,54,[4022-671-49061] Bpam front 1,2026-09-17 02:00:00,TBRM /MO/02232
[BD50-5085-009-C],57,2026-09-21 11:30:00,2026-09-21 18:50:00,M3-01_(FR3_01),432.0,15032.0,57,[BD50-5085-009-C] bracket,2026-11-12 01:00:00,TBRM /MO/01834
[BD50-5075-013F],50,2026-09-21 19:00:00,2026-09-22 09:30:00,M3-01_(FR3_01),390.0,15029.0,50,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01841
[7001-2580-0023],10,2026-09-22 13:20:00,2026-09-23 21:40:00,M3-01_(FR3_01),1460.0,17773.0,10,[7001-2580-0023] TOP PLATE / FM / FM-02-003-C,2026-09-02 02:00:00,TBRM /MO/01943
[BD50-5085-011-C],50,2026-09-23 21:50:00,2026-09-24 12:20:00,M3-01_(FR3_01),390.0,15033.0,50,[BD50-5085-011-C] bracket,2026-11-12 01:00:00,TBRM /MO/01837
[4022-333-13805],250,2026-09-24 12:30:00,2026-09-24 22:20:00,M3-01_(FR3_01),590.0,14917.0,250,[4022-333-13805] dr pnt cilinder,2027-02-08 12:00:00,TBRM /MO/02357
[4022-333-11506],86,2026-09-25 10:40:00,2026-09-25 19:20:00,M3-01_(FR3_01),520.0,14916.0,86,[4022-333-11506] lagerblok,2026-12-31 12:00:00,TBRM /MO/01615
[7001-2580-0044],20,2026-09-30 16:00:00,2026-09-30 21:30:00,M3-01_(FR3_01),326.67,18721.0,20,[7001-2580-0044] ST Clamping Axle / FM / FM2010-M00009 Rev. D,2026-08-10 02:00:00,TBRM /MO/01864
[00385-00-321-A],714,2026-09-30 21:40:00,2026-10-05 22:50:00,M3-01_(FR3_01),2946.0,14890.0,714,[00385-00-321-A] Plint fixing strip left,2027-02-08 12:00:00,TBRM /MO/02311
