PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[4022.645.57761],20,2026-09-22 08:20:00,2026-09-22 09:50:00,M3-01_(FR3_01),90.0,19387.0,20,[4022.645.57761] RH NXE RBI COVER HOUSING,2026-07-29 02:00:00,TBRM /MO/01734-003
[4022.632.63021],1600,2026-09-22 10:00:00,2026-09-22 17:30:00,M3-01_(FR3_01),450.0,7034.0,1600,[4022.632.63021] WTP LOCKING NUT,2026-10-05 02:00:00,TBRM /MO/02354
[7005-2580-0002],9,2026-09-22 17:40:00,2026-09-22 19:10:00,M3-01_(FR3_01),90.0,16254.0,9,[7005-2580-0002] Stroke Limiter Plate ZY-R V01-02-B / 26223909,2026-09-28 10:40:52,TBRM /MO/02433
[4022-337-33842],120,2026-09-22 19:40:00,2026-09-22 21:50:00,M3-01_(FR3_01),122.0,14925.0,120,[4022-337-33842] arret holder,2026-07-16 12:00:00,TBRM /MO/01824
[4022.737.00811/AA],3,2026-09-22 22:00:00,2026-09-22 23:30:00,M3-01_(FR3_01),90.0,18794.0,3,[4022.737.00811/AA] EXE VS YNOZ DUCT GR1 COVER,2026-08-13 12:38:53,TBRM /MO/02372
[7007-2500-0010],1,2026-09-23 08:00:00,2026-09-23 10:30:00,M3-01_(FR3_01),150.0,19199.0,1,[7007-2500-0010] 263 - EL5 Bottom Side Panel Right (Dark) No Coating / IAH / 2026.SPX.0263.20.20,2026-07-10 12:57:03,TBRM /MO/01797
[7007-2500-0010],1,2026-09-23 10:40:00,2026-09-23 13:10:00,M3-01_(FR3_01),150.0,19199.0,1,[7007-2500-0010] 263 - EL5 Bottom Side Panel Right (Dark) No Coating / IAH / 2026.SPX.0263.20.20,2026-07-10 12:57:03,TBRM /MO/01797
[4022.645.53391],1,2026-09-23 13:20:00,2026-09-23 15:40:00,M3-01_(FR3_01),135.0,19386.0,1,[4022.645.53391] NXE RBI ILLUM TRANSPORT COVER,2026-11-20 01:00:00,TBRM /MO/02444
[P03421A],2,2026-09-23 17:00:00,2026-09-23 18:30:00,M3-01_(FR3_01),90.0,20051.0,2,[P03421A] Cap Motor Housing M3 / VDM / P03421A,2026-09-28 08:00:00,TBRM /MO/02430
[4022.645.53391],1,2026-09-23 18:40:00,2026-09-23 22:10:00,M3-01_(FR3_01),210.0,19386.0,1,[4022.645.53391] NXE RBI ILLUM TRANSPORT COVER,2026-11-20 01:00:00,TBRM /MO/02444
[00385-00-329-A],473,2026-09-23 22:40:00,2026-09-25 15:50:00,M3-01_(FR3_01),1509.0,14891.0,473,[00385-00-329-A] End plate finger safety hinge,2026-07-23 12:00:00,TBRM /MO/01823
[4022-666-3837-1],212,2026-09-25 16:00:00,2026-09-28 19:10:00,M3-01_(FR3_01),1150.0,14985.0,212,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[BD50-5085-007-C],30,2026-09-28 19:20:00,2026-09-28 23:50:00,M3-01_(FR3_01),270.0,15031.0,30,[BD50-5085-007-C] bracket,2026-11-12 01:00:00,TBRM /MO/01833
[4022-680-50231],25,2026-09-29 08:00:00,2026-09-29 18:20:00,M3-01_(FR3_01),615.0,14996.0,25,[4022-680-50231] MBI WS MK2 F&T BMA CONNECT 1,2026-09-03 02:00:00,TBRM /MO/02306
[4022-666-3837-1],212,2026-09-29 18:30:00,2026-09-30 14:40:00,M3-01_(FR3_01),726.0,14985.0,212,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[BD50-5075-013F],50,2026-09-30 14:50:00,2026-09-30 21:20:00,M3-01_(FR3_01),390.0,15029.0,50,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01841
[M0216-01-363-B],46,2026-09-30 22:00:00,2026-10-02 13:00:00,M3-01_(FR3_01),1378.0,15042.0,46,[M0216-01-363-B] nul-graden arretsegment,2026-09-02 12:00:00,TBRM /MO/02364
[BD50-5085-009-C],30,2026-10-02 13:10:00,2026-10-02 17:40:00,M3-01_(FR3_01),270.0,15032.0,30,[BD50-5085-009-C] bracket,2026-11-12 01:00:00,TBRM /MO/01835
[FM1022-M00014-A],6,2026-10-02 19:00:00,2026-10-02 20:30:00,M3-01_(FR3_01),90.0,19999.0,6,[FM1022-M00014-A] Tilting mirror mount / FM,2026-10-14 19:00:00,TBRM /MO/02417
[FM1022-M00002-A],6,2026-10-02 22:00:00,2026-10-02 23:30:00,M3-01_(FR3_01),90.0,19983.0,6,[FM1022-M00002-A] PFS Bottom Plate / FM,2026-10-14 19:00:00,TBRM /MO/02413
[4022-333-11506],86,2026-10-05 09:20:00,2026-10-05 12:20:00,M3-01_(FR3_01),176.0,14916.0,86,[4022-333-11506] lagerblok,2026-12-31 12:00:00,TBRM /MO/01615
[FM1022-M00004-A],6,2026-10-05 14:00:00,2026-10-05 15:30:00,M3-01_(FR3_01),90.0,19987.0,6,[FM1022-M00004-A] PFS Side Plate LS / FM,2026-10-14 19:00:00,TBRM /MO/02415
[FM1022-M00047-A],6,2026-10-05 17:20:00,2026-10-05 18:50:00,M3-01_(FR3_01),90.0,20005.0,6,[FM1022-M00047-A] PFS Camera Block   / FM,2026-10-14 19:00:00,TBRM /MO/02421
[00002033- 04],3,2026-10-05 19:00:00,2026-10-05 20:40:00,M3-01_(FR3_01),93.33,19696.0,3,[00002033- 04] ADAPTER PLATE,2026-11-20 01:00:00,TBRM /MO/02238-002
[BD50-5085-013-C],45,2026-10-05 22:40:00,2026-10-06 12:40:00,M3-01_(FR3_01),360.0,15034.0,45,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01839
[7001-2680-0002],6,2026-10-06 13:20:00,2026-10-06 14:50:00,M3-01_(FR3_01),90.0,19969.0,6,[7001-2680-0002] PFS Edge Exclusion Block / FM / FM1022-M00042-A,2026-10-14 19:00:00,TBRM /MO/02411
