PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[4022.704.19282],60,2026-09-14 16:00:00,2026-09-18 13:00:00,UMC400_(M5-06),3660.0,14210.0,60,[4022.704.19282] RH RED GRIPPER BODY,2026-10-23 02:00:00,TBRM /MO/01942
[4022.704.19282],56,2026-10-05 08:00:00,2026-10-08 17:00:00,UMC400_(M5-06),3420.0,14210.0,56,[4022.704.19282] RH RED GRIPPER BODY,2026-08-25 02:00:00,TBRM /MO/01644-002
