PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[GF3116T006L],240,2026-09-22 08:00:00,2026-09-24 17:30:00,M5-01_(FR5_01),3450.0,15035.0,240,[GF3116T006L] Carriage,2026-07-10 02:00:00,TBRM /MO/01743
[4022.632.63021],878,2026-09-24 21:20:00,2026-09-25 02:50:00,M5-01_(FR5_01),328.0,7034.0,878,[4022.632.63021] WTP LOCKING NUT,2026-08-10 14:00:00,TBRM /MO/01828-004
[7005-2580-0007],5,2026-09-25 08:00:00,2026-09-25 22:00:00,M5-01_(FR5_01),840.0,16269.0,5,[7005-2580-0007] Support block  / 07201506 v02-00 - Drawing in RED,2026-09-28 02:00:00,TBRM /MO/02215-002
[4022.632.63021],1600,2026-09-25 22:10:00,2026-09-28 06:30:00,M5-01_(FR5_01),498.0,7034.0,1600,[4022.632.63021] WTP LOCKING NUT,2026-10-05 02:00:00,TBRM /MO/02354
[4022-451-22801B],16,2026-09-28 08:00:00,2026-09-28 16:10:00,M5-01_(FR5_01),490.0,15540.0,16,[4022-451-22801B] RS Lock MF-X Preload Housing,2026-11-06 01:00:00,TBRM /MO/02380
[4022-659-99092],30,2026-09-28 22:40:00,2026-09-29 07:40:00,M5-01_(FR5_01),540.0,14981.0,30,[4022-659-99092] YS ML Guardrail Park Block,2026-09-17 02:00:00,TBRM /MO/02377
[4022.695.89661],26,2026-09-29 08:00:00,2026-09-30 11:30:00,M5-01_(FR5_01),1650.0,19106.0,26,[4022.695.89661] MBI WS MK2 AORTA BRACE IF,2026-08-19 02:00:00,TBRM /MO/02303
[4022.695.89661],26,2026-09-30 11:40:00,2026-10-01 15:10:00,M5-01_(FR5_01),1650.0,19106.0,26,[4022.695.89661] MBI WS MK2 AORTA BRACE IF,2026-08-19 02:00:00,TBRM /MO/02303
[4512-127-05186B],967,2026-10-01 15:20:00,2026-10-07 01:30:00,M5-01_(FR5_01),4925.0,15017.0,967,[4512-127-05186B] Anschlag,2026-10-12 02:00:00,TBRM /MO/02233
[4022-451-22801B],16,2026-10-07 08:00:00,2026-10-07 16:10:00,M5-01_(FR5_01),490.0,15540.0,16,[4022-451-22801B] RS Lock MF-X Preload Housing,2026-11-06 01:00:00,TBRM /MO/02379
[4512-127-05186B],1000,2026-10-13 08:00:00,2026-10-16 20:50:00,M5-01_(FR5_01),5090.0,15017.0,1000,[4512-127-05186B] Anschlag,2026-10-26 01:00:00,TBRM /MO/02371
