PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[4022-631-99701],134,2026-09-11 16:30:00,2026-09-14 11:40:00,BW_(BKW_01),670.0,14954.0,134,[4022-631-99701] LCW ABS PRES SENS CONN BLOCK,2026-08-14 02:00:00,TBRM /MO/01802
[M0216-01-363-B],90,2026-09-14 11:50:00,2026-09-14 14:50:00,BW_(BKW_01),180.0,15042.0,90,[M0216-01-363-B] nul-graden arretsegment,2026-09-02 12:00:00,TBRM /MO/02364
[BD50-5075-015F],20,2026-09-14 15:00:00,2026-09-14 15:40:00,BW_(BKW_01),40.0,15030.0,20,[BD50-5075-015F] bracket,2026-11-12 01:00:00,TBRM /MO/01844
[BD50-5075-013F],20,2026-09-14 15:10:00,2026-09-14 15:50:00,BW_(BKW_01),40.0,15029.0,20,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01842
[4022-666-65702(R1)],524,2026-09-14 16:00:00,2026-09-14 17:50:00,BW_(BKW_01),105.0,14986.0,524,[4022-666-65702(R1)] LSPH coverplate stud block,2026-05-28 12:00:00,TBRM /MO/01697-003
[4512-127-05186B],1000,2026-09-14 18:00:00,2026-09-15 18:40:00,BW_(BKW_01),1000.0,15017.0,1000,[4512-127-05186B] Anschlag,2026-08-21 02:00:00,TBRM /MO/01705
[4022-335-19371],60,2026-09-15 18:50:00,2026-09-15 23:50:00,BW_(BKW_01),300.0,16241.0,60,[4022-335-19371] Filterhouder Ni 0.02mm,2026-10-06 02:00:00,TBRM /MO/01939
[00385-00-113A],700,2026-09-16 08:00:00,2026-09-18 11:00:00,BW_(BKW_01),2100.0,14887.0,700,[00385-00-113A] Tensioner plate,2026-06-08 12:00:00,TBRM /MO/01730
[4022-666-18121],342,2026-09-18 11:10:00,2026-09-18 22:40:00,BW_(BKW_01),684.0,14984.0,342,[4022-666-18121] Distance Bush 1,2026-07-21 02:00:00,TBRM /MO/01809
[4022-333-58791],64,2026-09-18 22:50:00,2026-09-21 12:10:00,BW_(BKW_01),320.0,14921.0,64,[4022-333-58791] Filterhouder Cu 0.1,2026-09-18 02:00:00,TBRM /MO/02363
[BD50-5075-011-E],52,2026-09-21 12:20:00,2026-09-21 14:10:00,BW_(BKW_01),104.0,15028.0,52,[BD50-5075-011-E] bracket,2026-11-12 01:00:00,TBRM /MO/01840
[4022-656-73531],86,2026-09-21 15:00:00,2026-09-21 18:00:00,BW_(BKW_01),172.0,14976.0,86,[4022-656-73531] Pipe clamp exhaust FW 1980,2026-09-11 02:00:00,TBRM /MO/02330
[1011113A],134,2026-09-21 18:00:00,2026-09-21 22:30:00,BW_(BKW_01),268.0,14905.0,134,[1011113A] Cord Bracket,2026-09-11 02:00:00,TBRM /MO/02300
[BD50-5085-009-C],57,2026-09-21 22:40:00,2026-09-22 08:40:00,BW_(BKW_01),114.0,15032.0,57,[BD50-5085-009-C] bracket,2026-11-12 01:00:00,TBRM /MO/01834
[4022-666-3837-1],200,2026-09-22 09:20:00,2026-09-22 16:00:00,BW_(BKW_01),400.0,14985.0,200,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[BD50-5075-015F],43,2026-09-22 16:10:00,2026-09-22 17:40:00,BW_(BKW_01),86.0,15030.0,43,[BD50-5075-015F] bracket,2026-11-12 01:00:00,TBRM /MO/01843
[BD50-5085-011-C],20,2026-09-22 17:50:00,2026-09-22 18:30:00,BW_(BKW_01),40.0,15033.0,20,[BD50-5085-011-C] bracket,2026-11-12 01:00:00,TBRM /MO/01836
[E05537],100,2026-09-22 18:40:00,2026-09-22 20:20:00,BW_(BKW_01),100.0,18608.0,100,[E05537] Spacer pos 1,2026-09-22 02:00:00,TBRM /MO/02326
[BD50-5085-013-C],55,2026-09-22 20:30:00,2026-09-22 22:20:00,BW_(BKW_01),110.0,15034.0,55,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01838
[BD50-5085-009-C],30,2026-09-22 22:30:00,2026-09-22 23:30:00,BW_(BKW_01),60.0,15032.0,30,[BD50-5085-009-C] bracket,2026-11-12 01:00:00,TBRM /MO/01835
[BD50-5075-011-E],44,2026-09-22 23:30:00,2026-09-23 09:00:00,BW_(BKW_01),88.0,15028.0,44,[BD50-5075-011-E] bracket,2026-11-24 01:00:00,TBRM /MO/02375
[4022-335-17991],35,2026-09-23 23:20:00,2026-09-24 10:20:00,BW_(BKW_01),175.0,14922.0,35,[4022-335-17991] Filterh. Cu0.2 Ni0.02,2026-10-28 01:00:00,TBRM /MO/02373
[BD50-5085-007-C],62,2026-09-24 10:30:00,2026-09-24 12:40:00,BW_(BKW_01),124.0,15031.0,62,[BD50-5085-007-C] bracket,2026-11-12 01:00:00,TBRM /MO/01832
[BD50-5085-013-C],45,2026-09-25 13:20:00,2026-09-25 14:50:00,BW_(BKW_01),90.0,15034.0,45,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01839
[4022-333-11506],86,2026-09-25 19:20:00,2026-09-25 22:20:00,BW_(BKW_01),172.0,14916.0,86,[4022-333-11506] lagerblok,2026-12-31 12:00:00,TBRM /MO/01615
[BD50-5085-011-C],50,2026-09-28 16:00:00,2026-09-28 17:40:00,BW_(BKW_01),100.0,15033.0,50,[BD50-5085-011-C] bracket,2026-11-12 01:00:00,TBRM /MO/01837
[00385-00-346-A],279,2026-09-28 17:50:00,2026-09-29 11:10:00,BW_(BKW_01),558.0,14892.0,279,[00385-00-346-A] Plint fixing strip right,2027-02-08 12:00:00,TBRM /MO/02310
[BD50-5075-013F],50,2026-09-30 08:00:00,2026-09-30 09:40:00,BW_(BKW_01),100.0,15029.0,50,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01841
[1508130 B],174,2026-09-30 09:50:00,2026-10-01 08:20:00,BW_(BKW_01),870.0,16893.0,174,[1508130 B] [Q] excenter housing z,2027-02-08 12:00:00,TBRM /MO/02329
[4598-008-08901B POS 1],300,2026-10-01 16:00:00,2026-10-02 15:00:00,BW_(BKW_01),900.0,15022.0,300,[4598-008-08901B POS 1] CEILING INLET*,2026-10-26 01:00:00,TBRM /MO/02307
[4512-127-05186B],967,2026-10-02 15:10:00,2026-10-05 15:20:00,BW_(BKW_01),967.0,15017.0,967,[4512-127-05186B] Anschlag,2026-10-12 02:00:00,TBRM /MO/02233
[4022-333-13805],250,2026-10-05 15:30:00,2026-10-05 19:40:00,BW_(BKW_01),250.0,14917.0,250,[4022-333-13805] dr pnt cilinder,2027-02-08 12:00:00,TBRM /MO/02357
[GF3116T006L],240,2026-10-06 16:00:00,2026-10-06 20:00:00,BW_(BKW_01),240.0,15035.0,240,[GF3116T006L] Carriage,2026-07-10 02:00:00,TBRM /MO/01743
[4512-127-05186B],1000,2026-10-06 20:10:00,2026-10-07 20:50:00,BW_(BKW_01),1000.0,15017.0,1000,[4512-127-05186B] Anschlag,2026-10-26 01:00:00,TBRM /MO/02371
[00385-00-321-A],714,2026-10-07 21:00:00,2026-10-09 12:50:00,BW_(BKW_01),1428.0,14890.0,714,[00385-00-321-A] Plint fixing strip left,2027-02-08 12:00:00,TBRM /MO/02311
