PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[7001-2580-0045],20,2026-09-21 08:00:00,2026-09-21 13:20:00,UMC750_(M5-03),316.0,18722.0,20,[7001-2580-0045] ST Spring Housing / FM / FM2010-M00011 Rev. D,2026-08-10 02:00:00,TBRM /MO/01868
[7001-2580-0007],20,2026-09-21 13:30:00,2026-09-21 15:50:00,UMC750_(M5-03),136.0,17701.0,20,[7001-2580-0007] ST Interface plate / FM / FM210-M00008 Rev. D,2026-08-10 02:00:00,TBRM /MO/01872-002
[7001-2580-0024],10,2026-09-21 15:50:00,2026-09-23 09:20:00,UMC750_(M5-03),1530.0,17774.0,10,[7001-2580-0024] LIGHT L BRACKET / FM / FM-02-030-B,2026-09-02 02:00:00,TBRM /MO/01944
[7001-2580-0034],10,2026-09-23 09:30:00,2026-09-23 15:10:00,UMC750_(M5-03),340.0,17784.0,10,[7001-2580-0034] Base / FM / FM-02-018-B,2026-09-02 02:00:00,TBRM /MO/01970
[7001-2580-0029],20,2026-09-23 16:00:00,2026-09-24 16:20:00,UMC750_(M5-03),980.0,17779.0,20,[7001-2580-0029] Mirror Holder / FM / FM-02-033-B,2026-09-02 02:00:00,TBRM /MO/01957
[7001-2580-0038],10,2026-09-24 16:30:00,2026-09-24 22:10:00,UMC750_(M5-03),340.0,17788.0,10,[7001-2580-0038] Swing / FM / FM-02-019-B,2026-09-02 02:00:00,TBRM /MO/01976
[7001-2580-0020],6,2026-09-24 22:20:00,2026-09-24 23:40:00,UMC750_(M5-03),74.67,17770.0,6,[7001-2580-0020] Monitor Support 2 / FM / FM-02-045-B,2027-03-15 12:00:00,TBRM /MO/02440
[7001-2580-0033],10,2026-09-25 08:00:00,2026-09-25 10:40:00,UMC750_(M5-03),160.0,17783.0,10,[7001-2580-0033] Detector Mount / FM / FM-02-044-B,2026-09-02 02:00:00,TBRM /MO/02226
[7001-2540-0009],10,2026-09-25 10:50:00,2026-09-25 18:50:00,UMC750_(M5-03),480.0,17904.0,10,[7001-2540-0009] Mirror Holder V2 / FM-02-034 ,2026-09-02 02:00:00,TBRM /MO/02008
[7005-2580-0004],9,2026-09-25 19:00:00,2026-09-25 23:00:00,UMC750_(M5-03),240.0,16256.0,9,[7005-2580-0004] Stroke Limiter Plate RX-L V02-02-A / 26223907,2026-09-28 10:44:59,TBRM /MO/02435
[7005-2580-0001],9,2026-09-25 23:10:00,2026-09-28 11:20:00,UMC750_(M5-03),249.0,16253.0,9,[7005-2580-0001] Stroke Limiter Plate ZY-L V01-02-B / 26223910,2027-03-02 10:33:21,TBRM /MO/02432
[7001-2580-0022],3,2026-09-28 11:30:00,2026-09-28 15:40:00,UMC750_(M5-03),247.0,17772.0,3,[7001-2580-0022] HOLDER CREDIT CARD / FM / FM-02-007-C,2027-03-15 12:00:00,TBRM /MO/02438
[7001-2580-0022],9,2026-09-28 16:00:00,2026-09-29 10:30:00,UMC750_(M5-03),621.0,17772.0,9,[7001-2580-0022] HOLDER CREDIT CARD / FM / FM-02-007-C,2026-09-02 02:00:00,TBRM /MO/02218
[7001-2580-0036],10,2026-09-29 10:40:00,2026-09-29 16:00:00,UMC750_(M5-03),320.0,17786.0,10,[7001-2580-0036] LS Actuator Arm / FM / FM-02-029-B,2026-09-02 02:00:00,TBRM /MO/01972
[7005-2580-0007],5,2026-09-29 16:10:00,2026-09-29 20:00:00,UMC750_(M5-03),225.0,16269.0,5,[7005-2580-0007] Support block  / 07201506 v02-00 - Drawing in RED,2026-09-28 02:00:00,TBRM /MO/02215-002
[7005-2580-0017],18,2026-09-29 20:10:00,2026-10-01 23:40:00,UMC750_(M5-03),2130.0,18142.0,18,[7005-2580-0017] GP Z-Adjustment Lever V02-01 / 26241001,2026-10-15 02:00:00,TBRM /MO/02366
[4022.666.20971-TBRM MCH],500,2026-10-02 08:20:00,2026-10-20 10:40:00,UMC750_(M5-03),11660.0,13691.0,500,[4022.666.20971-TBRM MCH] WTP IM MK6 BRACKET RING,2026-11-10 01:00:00,TBRM /MO/02355
