ProductID,ProductNumber,Name,StockLevel
134,4023-000-34941B, SIDE ROTATIONADJUST SSM_[4023-000-34941B],0
135,4023-000-35711A, DUST KEEPER RING_[4023-000-35711A],0
136,4023-001-14761B, Cover Cupdetect dual L_[4023-001-14761B],0
137,4023-001-14841C, Cover Cupdetect dual R_[4023-001-14841C],0
138,4023-001-43251B, Block detection RI_[4023-001-43251B],0
139,4023-001-43261B, Block detection LE_[4023-001-43261B],0
140,4023-002-15671, filter plate Cu0.2-Zr0.08_[4023-002-15671],0
141,4023-002-36531, filter plate wide Cu0.2_[4023-002-36531],0
142,4023-002-36551, filter plate wide Cu0.4 Rh0.06_[4023-002-36551],0
143,4023-002-36601, filter plate wide Rh0.06_[4023-002-36601],0
144,4023-003-94951-A, filter plate Cu0.2-Zr0.16_[4023-003-94951-A],0
145,4512-127-05186B, Anschlag_[4512-127-05186B],0
146,4522-128-81532A POS 1, CEILING INLET ASSY_[4522-128-81532A POS 1],0
147,4522-128-81532A POS 2, CEILING INLET*_[4522-128-81532A POS 2],0
148,4522-980-37881, Filterplate al.20_[4522-980-37881],0
149,4522-980-37891, Filterplate al 5_[4522-980-37891],0
150,4598-008-08901B POS 1, CEILING INLET*_[4598-008-08901B POS 1],0
151,4598-011-70891B, ENDPLATE_[4598-011-70891B],0
152,6001-1315-5405, Clamping Lever_[6001-1315-5405],0
153,9091469-3-00, Vingerhouder_[9091469-3-00],0
154,B620261-5, COOLING HOUSE_[B620261-5],0
155,BD50-5075-009-E, bracket_[BD50-5075-009-E],0
156,GF3116T006L, Carriage_[GF3116T006L],0
157,GO3181T051C, CID Ventilblock (ASCO)_[GO3181T051C],0
158,GO3213T056C, [V] frontdeckel (1841462)_[GO3213T056C],0
159,GO3220T101B, Ventillblock vxe 1834191_[GO3220T101B],0
160,GO4910T001B, Klemmaufnahme_[GO4910T001B],0
161,M.459800425070/1, Spring brake suspension_[M.459800425070/1],0
162,M0216-01-091A, Bev. Klitteband_[M0216-01-091A],0
163,M0216-01-363-B, nul-graden arretsegment_[M0216-01-363-B],0
164,S325F3116200B, Bracket_[S325F3116200B],0
165,4022.622.61092, RH RED GRIPPER CABLE COVER _[4022.622.61092],0
166,4022.684.31831, RH RED IR SENSOR BRKT _[4022.684.31831],0
167,4022.684.32042, RH RED DYNAMIC STRAIN RELIEF B _[4022.684.32042],0
168,4022.684.32031, RH RED DYNAMIC STRAIN RELIEF A_[4022.684.32031],0
169,4022.684.32071, RH RED STATIC STRAIN RELIEF C_[4022.684.32071],0
170,4022.704.19302, RH RED STATIC STRAIN RELIEF A_[4022.704.19302],0
171,4022.704.19332, RH RED STATIC STRAIN RELIEF B _[4022.704.19332],0
172,4022-637-11831, HINGE BLOCK FIXED LF_[4022-637-11831],0
173,4022-706-4754, EXE REMA TT Clamp block 2_[4022-706-4754],0
174,4022-706-47551, EXE REMA TT Hinge  Block 1_[4022-706-47551],0
175,4022-706-4756, EXE REMA TT Hinge Block 2_[4022-706-4756],0
176,4022-706-4757, EXE REMA TT Clamp Block 3_[4022-706-4757],0
177,4022-451-22761B, RS Lock MF-X Spring Block_[4022-451-22761B],0
178,BSIM-00000978 Rev. AC, BOTTOM PLATER RESERVOIR_[BSIM-00000978 Rev. AC],0
179,1034719 C, KM Heatsink SR5 70X10X25 rev C_[1034719 C],0
180,7187549, 4023 005 82993-A.step_[7187549],0
181,7188780, 4023 005 84622-A.step_[7188780],0
182,7189853, 4023 005 92341-A.step_[7189853],0
183,7190421, 4023 005 94211-A.step_[7190421],0
184,7191167, 4023 005 94911-B.step_[7191167],0
185,7192888, 4023 006 01751-A.step_[7192888],0
186,4022-451-22801B, RS Lock MF-X Preload Housing_[4022-451-22801B],0
187,BD50-5085-013-C, bracket_[BD50-5085-013-C],0
188,4022-630-65212, Hinge Block Back_[4022-630-65212],0
189,7044485, Plaat v4.step_[7044485],0
190,7045341, Opname draaischijf v13.step_[7045341],0
191,7046329, Steun zwenkcylinder v4.step_[7046329],0
192,7047537, Schuivervoet v2.step_[7047537],0
193,7048678, Schuiverhouder v4.step_[7048678],0
194,7049493, Draaischijf v10.step_[7049493],0
195,7050762, Flens draaischijf v5.step_[7050762],0
196,368556, 3428591-66666.step_[368556],0
197,7038211, P02003.STEP_[7038211],0
198,7039225, P02004.STEP_[7039225],0
199,7055240," P04200C Housing PRM5 13,5mm inner radius.STEP_[7055240]",0
200,7056485, P04201.STEP_[7056485],0
201,7200886, Tab removal fixture V01.STEP_[7200886],0
202,7199773, Machining Clamp-v03.stp_[7199773],0
203,7067859, Verlenging vinger M4 v3.step_[7067859],0
204,7057581, Adapterplaat klokhouder v10.step_[7057581],0
205,7071795, Printbed.STEP_[7071795],0
206,7072642, P1501-M8001-00 - Draft - 2024-11-15.stp_[7072642],0
207,7214393, PRT-2080_dof_3_hip_r_REV.step_[7214393],0
208,7215594, PRT-2088_dof_3_hip_l_REV.step_[7215594],0
209,7075941, P1524-M1051-01.STEP_[7075941],0
210,7076611, P1524-M1055-04.STEP_[7076611],0
211,7201947, spacer_block^sample_holder_october24.sldprt_[7201947],0
212,7202144, fork.SLDPRT_[7202144],0
213,7203451, death_cap.SLDPRT_[7203451],0
214,7204568, top_plate_nov.SLDPRT_[7204568],0
215,7205771, EUV_Shield.SLDPRT_[7205771],0
216,7206553, front_plate.SLDPRT_[7206553],0
217,7207632, slider^sample_holder_october24_v1.sldprt_[7207632],0
218,7085715, V5185358_AA-Custom_foot_base.stp_[7085715],0
219,7221906, 000793263.step_[7221906],0
220,7087454, RD032-M0014-00.STEP_[7087454],0
221,7077759, Cover mount.STEP_[7077759],0
222,7078399, Gantry.STEP_[7078399],0
223,7079807, motor to rails.STEP_[7079807],0
224,7080456, Probe_Mount.STEP_[7080456],0
225,7083905, Printbed.STEP_[7083905],0
226,7088857, P1517-M2110-00.stp_[7088857],0
227,7089998, P1517-M2210-00.stp_[7089998],0
228,7090555, P1517-M2310-00.stp_[7090555],0
229,7091508, P1517-M2410-00.stp_[7091508],0
230,7093677, P1517-M1012-00.stp_[7093677],0
231,7095500, P1517-M1022-00.stp_[7095500],0
232,7099380, P1517-M1054-00.stp_[7099380],0
233,7100719, P1517-M1055-00.stp_[7100719],0
234,7104151, P1517-M1161-00.stp_[7104151],0
235,7105575, P1517-M1162-00.stp_[7105575],0
236,7106120, P1517-M1355-00.stp_[7106120],0
237,7107628, P1517-M1361-00.stp_[7107628],0
238,7108158, P1517-M1362-00.stp_[7108158],0
239,7109179, P1517-M1461-00.stp_[7109179],0
240,7110338, P1517-M1462-00.stp_[7110338],0
241,Mal-130 wz 04, Lagerhuis_[Mal-130 wz 04],0
242,7131942, P1517-M1051-01.stp_[7131942],0
243,7118288, Shortside rib.STEP_[7118288],0
244,7119603, End rib.STEP_[7119603],0
245,7120354, Connection strip.STEP_[7120354],0
246,7121703, Straight segment V-track.STEP_[7121703],0
247,7122309, Curved segment V-track.STEP_[7122309],0
248,7124502, Straight segment flat track.STEP_[7124502],0
249,7125883, Curved segment flat track.STEP_[7125883],0
250,7163327, RD044-M0003.STEP_[7163327],0
251,7164618, RD044-M0004.STEP_[7164618],0
252,7165466, RD044-M0005.STEP_[7165466],0
253,X0846711, X0846711 _[X0846711],0
254,7239895, accelero_cube_1part_drilled.STEP_[7239895],0
255,7241523, 4023 006 26341.stp_[7241523],0
256,7242779, 4023 006 26661.stp_[7242779],0
257,7243806, 4023 006 26681.stp_[7243806],0
258,7208585, vfr800_front_caliper_delink_bracket_v1_2025Jan20_2106.step_[7208585],0
259,7248314, 4023 006 16561 CLAMP 4X.stp_[7248314],0
260,7249414, 4023 006 19871 Tube Protector.stp_[7249414],0
261,7245531, Chip_plate_holder.STEP_[7245531],0
262,7246981, Peltier_Holder_Adjusted.STEP_[7246981],0
263,7247297, Tubing_holder.STEP_[7247297],0
264,7244675, V4_fluidic_holder_CAVA2025_TightCooling.STEP_[7244675],0
265,7254223, 4023 006 31221-A.stp_[7254223],0
266,4022-637-39621, BLOCK FOR LOCKING SCREW _[4022-637-39621],0
267,M.P04743, Koppelstrip bovenligger iGate_[M.P04743],0
268,4022-699-03382, EXE WS MP XZ LOCK WEDGE_[4022-699-03382],0
269,4022-669-93452, SERV FLR MKII BM IF HOOK_[4022-669-93452],0
270,7005-2480-0090, METROFRAME BODY V02-00-B / 0119073001 _[7005-2480-0090],0
290,7005-2480-0170, CABLE GUIDE / 0119073006_[7005-2480-0170],0
272,7201703, MOTOR MOUNT / PROTO_[7201703],0
273,7202812, PRINTBED / PROTO_[7202812],0
274,7199932,  BASE SHUTTLE / PROTO_[7199932],0
275,4022.684.31572, RH RED TURRET ELEC COVER C_[4022.684.31572],0
276,7200759, MAGNET HOLDER / PROTO_[7200759],0
277,7204469, ENCODERPLATE / PROTO_[7204469],0
278,7206913, BOTTOM PLATE / PROTO_[7206913],0
279,4022.622.61941, RH RED FRAME -X COVER_[4022.622.61941],0
280,4022.622.61761, RH RED EBOX MONO_[4022.622.61761],0
281,7205666, STIFFENER / PROTO_[7205666],0
282,Dummy encoder block / P1350-M1100-02,Dummy encoder block / P1350-M1100-02 _[Dummy encoder block / P1350-M1100-02],0
283,7123100, SPINDLE TO RAILS / PROTO_[7123100],0
284,7005-2580-0001, Stroke Limiter Plate ZY-L / 26223910_[7005-2580-0001],0
285,7005-2580-0003, Stroke Limiter Plate RX-R / 26223908_[7005-2580-0003],0
286,7005-2480-0180, TORSION RELIEF RING / 0119073007_[7005-2480-0180],0
287,7005-2480-0130, CABLE COVER 1 / 0119073003_[7005-2480-0130],0
288,7005-2580-0005, Single Rail / IGUS / WSQ-06S_[7005-2580-0005],0
289,7005-2480-0140, CABLE COVER 2 / 0119073004_[7005-2480-0140],0
290,7247694, P1517-M4006-00.stp_[7247694],0
291,7248956, P1517-M4001-00.stp_[7248956],0
292,7249674, P1517-M4002-00.stp_[7249674],0
293,7250207, P1517-M4003-00.stp_[7250207],0
294,7251860, P1517-M4004-00.stp_[7251860],0
295,7258128, P1517-M3001-00.stp_[7258128],0
296,7259797, P1517-M3003-01.stp_[7259797],0
297,7007-2500-0001, TL 1 – Feet B / IAH _[7007-2500-0001],0
298,4022-631-80951, Hinge block rm2_[4022-631-80951],0
299,Z4610360, Slide / Geleider_[Z4610360],0
300,4022.683.44771, RH NXE RED RZ ENC PLATE SPPRT_[4022.683.44771],0
301,7005-2580-0002, Stroke Limiter Plate ZY-R / 26223909_[7005-2580-0002],0
302,7305419, 26243902 Mounting Base V02-00.STEP_[7305419],0
303,7306642, 26250610 Cleaning Bar V01-01.STEP_[7306642],0
304,7261698, P1464-M1011-00.stp_[7261698],0
305,7262299, P1464-M1024-00.stp_[7262299],0
306,7263714, P1464-M1027-00.stp_[7263714],0
307,7264118, P1464-M2001-00.stp_[7264118],0
308,7265172, P1464-M2003-00.stp_[7265172],0
309,7266236, P1464-M2010-00.stp_[7266236],0
310,7267848, P1464-M2015-00.stp_[7267848],0
311,7268468, P1464-M2016-00.stp_[7268468],0
312,7269980, P1464-M2017-00.stp_[7269980],0
313,7270733, P1464-M2018-00.stp_[7270733],0
314,7271654, P1464-M2020-00.stp_[7271654],0
315,7272248, P1464-M2025-00.stp_[7272248],0
316,7273889, P1464-M2029-00.stp_[7273889],0
317,7274976, P1464-M2031-00.stp_[7274976],0
318,7275100, P1464-M2045-00.stp_[7275100],0
319,7276589, P1464-M2054-00.stp_[7276589],0
320,7277682, P1464-M2055-00.stp_[7277682],0
321,7278476, P1464-M2057-00.stp_[7278476],0
322,7279297, P1464-M2059-00.stp_[7279297],0
323,7282747, P1464-M2066-00.stp_[7282747],0
324,7283800, P1464-M3103-00.stp_[7283800],0
325,7284774, P1464-M3105-00.stp_[7284774],0
326,7285159, P1464-M3203-00.stp_[7285159],0
327,7286825, P1464-M3204-00.stp_[7286825],0
328,7287806, P1464-M4001-00.stp_[7287806],0
329,7288826, P1464-M4011-00.stp_[7288826],0
330,7289337, P1464-M2068-00.stp_[7289337],0
331,7290605, P1464-M3030-00.stp_[7290605],0
332,7291692, P1464-M3055-00.stp_[7291692],0
333,7292240, P1464-M3201-00.stp_[7292240],0
334,7302598, P1464-M1012-00.stp_[7302598],0
335,7308680, P1464-M1022-00.stp_[7308680],0
336,4022.684.31711, RH RED RZ STOP LEFT MOUNT_[4022.684.31711],0
337,4022.684.31741, RH RED RZ STOP RIGHT MOUNT_[4022.684.31741],0
338,7258936, Prototype2-fixture-Main-bottom.STEP_[7258936],0
339,7259858, Prototype2-fixture-Main-top.STEP_[7259858],0
340,7260713, Prototype2-fixture-support.STEP_[7260713],0
341,7313890, P1464-M5006-00.stp_[7313890],0
342,7314593, P1464-M2060-01.stp_[7314593],0
343,7005-2480-0120, ENCODER MOUNT PLATE / 0119073002_[7005-2480-0120],0
344,7005-2580-0006, GP Z-Adjustment Lever / 26241001_[7005-2580-0006],0
345,7005-2580-0007, Support block / 07201506_[7005-2580-0007],0
346,26251090 PEU Filter Holder R V, PEU Quick Release RIGHT_[26251090 PEU Filter Holder R V],0
347,26251091 PEU Filter Holder L V, PEU Quick Release LEFT_[26251091 PEU Filter Holder L V],0
348,7005-2400-0100, 02200903 encoder scale mount bracket V01-01 electropolished / 02200903 V01-01_[7005-2400-0100],0
349,00528-11400-A, RM BM MOT PCA INT MID_[00528-11400-A],0
350,7262799, KR71001001977.stp_[7262799],0
351,10007434A, coil clamp body pin side_[10007434A],0
352,10007432A, coil clamp body threaded side_[10007432A],0
353,00528-02746-A, hoisting bridge_[00528-02746-A],0
354,00528-02720-A, leaf spring middle interface_[00528-02720-A],0
355,10005158B, gearbox side cover_[10005158B],0
356,10007537A, bearing block small_[10007537A],0
357,104009586, HALFFAB_M_BLOCK_RH_LEFT_[104009586],0
358,104009581, HALFFAB_M_BLOCK_RH_RIGHT_[104009581],0
359,104009583, HALFFAB_M_MOUNTING_BLCK_FRNT_R_[104009583],0
360,104009584, HALFFAB_M_MOUNTING_BLCK_FRNT_L_[104009584],0
361,7005-2540-0001, C beam v01-03 / 07201507_[7005-2540-0001],0
362,4022.644.3272, NXE RH Gripper LVL Tool Base_[4022.644.3272],0
363,4022.644.9779, NXE NH Gripper LVL Tool Cover_[4022.644.9779],0
364,10007433A, RMFT Y-actuator power plug_[10007433A],0
365,P1464-M5004-0,P1464-M5004-01_[P1464-M5004-0],0
366,P1464-M5024-0,P1464-M5024-00_[P1464-M5024-0],0
367,P1464-M5025-0,P1464-M5025-00_[P1464-M5025-0],0
368,1508130 B, [Q] excenter housing z_[1508130 B],0
